districtcode,city_geocode,city,district_geocode,district,lon,lat,sta_fc,sta_rt,province,fc_lon,fc_lat,rt_lon,rt_lat
622901,622900,临夏回族自治州,622901,临夏市,103.211634,35.59941,52984,52984,甘肃省,103.1764,35.5797,103.1764,35.5797
622921,622900,临夏回族自治州,622921,临夏县,103.24955,35.609899,52984,52984,甘肃省,103.1764,35.5797,103.1764,35.5797
622922,622900,临夏回族自治州,622922,康乐,103.709852,35.371906,52988,52988,甘肃省,103.7206,35.3747,103.7206,35.3747
622923,622900,临夏回族自治州,622923,永靖,103.319871,35.938933,52980,52980,甘肃省,103.2953,35.9675,103.2953,35.9675
622924,622900,临夏回族自治州,622924,广河,103.576188,35.481688,52982,52982,甘肃省,103.5581,35.4814,103.5581,35.4814
622925,622900,临夏回族自治州,622925,和政,103.350357,35.425971,52985,52985,甘肃省,103.3394,35.4125,103.3394,35.4125
622926,622900,临夏回族自治州,622926,东乡,103.389568,35.66383,52981,52981,甘肃省,103.3844,35.6756,103.3844,35.6756
622927,622900,临夏回族自治州,622927,积石山,102.877473,35.712906,52984,52984,甘肃省,103.1764,35.5797,103.1764,35.5797
623000,623000,甘南藏族自治州,623000,甘南,102.911008,34.986354,56080,56080,甘肃省,102.9047,34.9911,102.9047,34.9911
623001,623000,甘南藏族自治州,623001,合作,102.91149,34.985973,56080,56080,甘肃省,102.9047,34.9911,102.9047,34.9911
623021,623000,甘南藏族自治州,623021,临潭,103.353054,34.69164,56081,56081,甘肃省,103.35,34.7,103.35,34.7
623022,623000,甘南藏族自治州,623022,卓尼,103.508508,34.588165,56082,56082,甘肃省,103.4994,34.5903,103.4994,34.5903
623023,623000,甘南藏族自治州,623023,舟曲,104.370271,33.782964,56094,56094,甘肃省,104.3667,33.7833,104.3667,33.7833
623024,623000,甘南藏族自治州,623024,迭部,103.221009,34.055348,56084,56084,甘肃省,103.2317,34.0583,103.2317,34.0583
623025,623000,甘南藏族自治州,623025,玛曲,102.075767,33.998068,56074,56074,甘肃省,102.0833,34,102.0833,34
623026,623000,甘南藏族自治州,623026,碌曲,102.488495,34.589591,56071,56071,甘肃省,102.5022,34.5925,102.5022,34.5925
623027,623000,甘南藏族自治州,623027,夏河,102.520743,35.200853,52978,52978,甘肃省,102.4931,35.1875,102.4931,35.1875
630100,630100,西宁市,630100,西宁,101.778916,36.623178,52866,52866,青海省,101.7331,36.6644,101.7331,36.6644
630102,630100,西宁市,630102,城东区,101.796095,36.616043,52866,52866,青海省,101.7331,36.6644,101.7331,36.6644
630103,630100,西宁市,630103,城中区,101.784554,36.621181,52866,52866,青海省,101.7331,36.6644,101.7331,36.6644
630104,630100,西宁市,630104,城西区,101.763649,36.628323,52866,52866,青海省,101.7331,36.6644,101.7331,36.6644
630105,630100,西宁市,630105,城北区,101.761297,36.648448,52866,52866,青海省,101.7331,36.6644,101.7331,36.6644
630121,630100,西宁市,630121,大通,101.684183,36.931343,52862,52862,青海省,101.6589,36.9661,101.6589,36.9661
630122,630100,西宁市,630122,湟中,101.569475,36.500419,52869,52869,青海省,101.5833,36.5,101.5833,36.5
630123,630100,西宁市,630123,湟源,101.263435,36.684818,52855,52855,青海省,101.25,36.6833,101.25,36.6833
630200,630200,海东市,630200,海东,102.10327,36.502916,52875,52875,青海省,102.0978,36.4992,102.0978,36.4992
630202,630200,海东市,630202,乐都,102.402431,36.480291,52874,52874,青海省,102.41,36.4858,102.41,36.4858
630203,630200,海东市,630203,平安,102.104295,36.502714,52875,52875,青海省,102.0978,36.4992,102.0978,36.4992
630222,630200,海东市,630222,民和,102.804209,36.329451,52876,52876,青海省,102.8389,36.325,102.8389,36.325
630223,630200,海东市,630223,互助,101.956734,36.83994,52863,52863,青海省,101.95,36.8167,101.95,36.8167
630224,630200,海东市,630224,化隆,102.262329,36.098322,52877,52877,青海省,102.25,36.1,102.25,36.1
630225,630200,海东市,630225,循化,102.486534,35.847247,52972,52972,青海省,102.4575,35.8539,102.4575,35.8539
632200,632200,海北藏族自治州,632200,海北,100.901059,36.959435,52853,52853,青海省,100.9833,36.9,100.9833,36.9
632221,632200,海北藏族自治州,632221,门源,101.618461,37.376627,52765,52765,青海省,101.6103,37.3789,101.6103,37.3789
632222,632200,海北藏族自治州,632222,祁连,100.249778,38.175409,52657,52657,青海省,100.25,38.1833,100.25,38.1833
632223,632200,海北藏族自治州,632223,海晏,100.90049,36.959542,52853,52853,青海省,100.9833,36.9,100.9833,36.9
632224,632200,海北藏族自治州,632224,刚察,100.138417,37.326263,52754,52754,青海省,100.1333,37.3333,100.1333,37.3333
632300,632300,黄南藏族自治州,632300,黄南,102.019988,35.517744,52974,52974,青海省,102.0325,35.5444,102.0325,35.5444
632321,632300,黄南藏族自治州,632321,同仁,102.017604,35.516337,52974,52974,青海省,102.0325,35.5444,102.0325,35.5444
632322,632300,黄南藏族自治州,632322,尖扎,102.031953,35.938205,52963,52963,青海省,102.0228,35.9339,102.0228,35.9339
632323,632300,黄南藏族自治州,632323,泽库,101.469343,35.036842,52968,52968,青海省,101.4667,35.0333,101.4667,35.0333
632324,632300,黄南藏族自治州,632324,河南,101.611877,34.734522,56065,56065,青海省,101.6,34.7333,101.6,34.7333
632500,632500,海南藏族自治州,632500,海南,100.619542,36.280353,52856,52856,青海省,100.6183,36.2742,100.6183,36.2742
632521,632500,海南藏族自治州,632521,共和,100.619597,36.280286,52856,52856,青海省,100.6183,36.2742,100.6183,36.2742
632522,632500,海南藏族自治州,632522,同德,100.579465,35.254492,52957,52957,青海省,100.5972,35.2439,100.5972,35.2439
632523,632500,海南藏族自治州,632523,贵德,101.431856,36.040456,52868,52868,青海省,101.3694,36.0164,101.3694,36.0164
632524,632500,海南藏族自治州,632524,兴海,99.986963,35.58909,52943,52943,青海省,99.9833,35.5833,99.9833,35.5833
632525,632500,海南藏族自治州,632525,贵南,100.74792,35.587085,52955,52955,青海省,100.7333,35.5833,100.7333,35.5833
632600,632600,果洛藏族自治州,632600,果洛,100.242143,34.4736,56043,56043,青海省,100.2333,34.4833,100.2333,34.4833
632621,632600,果洛藏族自治州,632621,玛沁,100.243531,34.473386,56043,56043,青海省,100.2333,34.4833,100.2333,34.4833
632622,632600,果洛藏族自治州,632622,班玛,100.737955,32.931589,56151,56151,青海省,100.75,32.9333,100.75,32.9333
632623,632600,果洛藏族自治州,632623,甘德,99.902589,33.966987,56045,56045,青海省,99.9,33.9667,99.9,33.9667
632624,632600,果洛藏族自治州,632624,达日,99.651715,33.753259,56046,56046,青海省,99.65,33.75,99.65,33.75
632625,632600,果洛藏族自治州,632625,久治,101.484884,33.430217,56067,56067,青海省,101.4833,33.4333,101.4833,33.4333
632626,632600,果洛藏族自治州,632626,玛多,98.211343,34.91528,56033,56033,青海省,98.2167,34.9167,98.2167,34.9167
632700,632700,玉树藏族自治州,632700,玉树,97.008522,33.004049,56029,56029,青海省,96.9642,33.0014,96.9642,33.0014
632701,632700,玉树藏族自治州,632701,玉树市,97.008522,33.004049,56029,56029,青海省,96.9642,33.0014,96.9642,33.0014
632722,632700,玉树藏族自治州,632722,杂多,95.293423,32.891886,56018,56018,青海省,95.2833,32.8833,95.2833,32.8833
632723,632700,玉树藏族自治州,632723,称多,97.110893,33.367884,56034,56034,青海省,97.1333,33.8,97.1333,33.8
632724,632700,玉树藏族自治州,632724,治多,95.616843,33.852322,56016,56016,青海省,95.6167,33.85,95.6167,33.85
632725,632700,玉树藏族自治州,632725,囊谦,96.479797,32.203206,56125,56125,青海省,96.4667,32.2,96.4667,32.2
632726,632700,玉树藏族自治州,632726,曲麻莱,95.800674,34.12654,56021,56021,青海省,95.8092,34.1258,95.8092,34.1258
632800,632800,海西蒙古族藏族自治州,632800,海西,95.357233,37.853631,52737,52737,青海省,97.3758,37.3744,97.3758,37.3744
632801,632800,海西蒙古族藏族自治州,632801,格尔木,94.905777,36.401541,52818,52818,青海省,94.9083,36.4208,94.9083,36.4208
632802,632800,海西蒙古族藏族自治州,632802,德令哈,97.370143,37.374555,52737,52737,青海省,97.3758,37.3744,97.3758,37.3744
632803,632800,海西蒙古族藏族自治州,632803,茫崖,90.51,38.15,51886,51886,青海省,90.85,38.25,90.85,38.25
632821,632800,海西蒙古族藏族自治州,632821,乌兰,98.479852,36.930389,52833,52833,青海省,98.4886,36.93,98.4886,36.93
632822,632800,海西蒙古族藏族自治州,632822,都兰,98.089161,36.298553,52836,52836,青海省,98.0964,36.2958,98.0964,36.2958
632823,632800,海西蒙古族藏族自治州,632823,天峻,99.02078,37.29906,52745,52745,青海省,99.0167,37.3,99.0167,37.3
640100,640100,银川市,640100,银川,106.278179,38.46637,53614,53614,宁夏回族自治区,106.2078,38.4714,106.2078,38.4714
640104,640100,银川市,640104,兴庆,106.278393,38.46747,53614,53614,宁夏回族自治区,106.2078,38.4714,106.2078,38.4714
640105,640100,银川市,640105,西夏,106.132116,38.492424,53614,53614,宁夏回族自治区,106.2078,38.4714,106.2078,38.4714
640106,640100,银川市,640106,金凤,106.228486,38.477353,53614,53614,宁夏回族自治区,106.2078,38.4714,106.2078,38.4714
640121,640100,银川市,640121,永宁,106.253781,38.28043,53618,53618,宁夏回族自治区,106.2553,38.2864,106.2553,38.2864
640122,640100,银川市,640122,贺兰,106.345904,38.554563,53610,53610,宁夏回族自治区,106.3422,38.5594,106.3422,38.5594
640181,640100,银川市,640181,灵武,106.334701,38.094058,53619,53619,宁夏回族自治区,106.2989,38.1164,106.2989,38.1164
640200,640200,石嘴山市,640200,石嘴山,106.376173,39.01333,53518,53518,宁夏回族自治区,106.3533,39.035,106.3533,39.035
640202,640200,石嘴山市,640202,大武口,106.376651,39.014158,53518,53518,宁夏回族自治区,106.3533,39.035,106.3533,39.035
640205,640200,石嘴山市,640205,惠农,106.775513,39.230094,53519,53519,宁夏回族自治区,106.7644,39.2069,106.7644,39.2069
640221,640200,石嘴山市,640221,平罗,106.54489,38.90674,53611,53611,宁夏回族自治区,106.5467,38.8819,106.5467,38.8819
640300,640300,吴忠市,640300,吴忠,106.199409,37.986165,53612,53612,宁夏回族自治区,106.1833,37.9858,106.1833,37.9858
640302,640300,吴忠市,640302,利通,106.199419,37.985967,53612,53612,宁夏回族自治区,106.1833,37.9858,106.1833,37.9858
640303,640300,吴忠市,640303,红寺堡,106.067315,37.421616,53612,53612,宁夏回族自治区,106.1833,37.9858,106.1833,37.9858
640323,640300,吴忠市,640323,盐池,107.40541,37.784222,53723,53723,宁夏回族自治区,107.2439,37.7925,107.2439,37.7925
640324,640300,吴忠市,640324,同心,105.914764,36.9829,53810,53810,宁夏回族自治区,105.8928,36.9725,105.8928,36.9725
640381,640300,吴忠市,640381,青铜峡,106.075395,38.021509,53617,53617,宁夏回族自治区,106.0833,38.0281,106.0833,38.0281
640400,640400,固原市,640400,固原,106.285241,36.004561,53817,53817,宁夏回族自治区,106.2714,35.9981,106.2714,35.9981
640402,640400,固原市,640402,原州,106.28477,36.005337,53817,53817,宁夏回族自治区,106.2714,35.9981,106.2714,35.9981
640422,640400,固原市,640422,西吉,105.731801,35.965384,53903,53903,宁夏回族自治区,105.7139,35.9658,105.7139,35.9658
640423,640400,固原市,640423,隆德,106.12344,35.618234,53914,53914,宁夏回族自治区,106.1167,35.6167,106.1167,35.6167
640424,640400,固原市,640424,泾源,106.338674,35.49344,53916,53916,宁夏回族自治区,106.3086,35.4944,106.3086,35.4944
640425,640400,固原市,640425,彭阳,106.641512,35.849975,53913,53913,宁夏回族自治区,106.6333,35.85,106.6333,35.85
640500,640500,中卫市,640500,中卫,105.189568,37.514951,53704,53704,宁夏回族自治区,105.1775,37.5253,105.1775,37.5253
640502,640500,中卫市,640502,沙坡头,105.190536,37.514564,53704,53704,宁夏回族自治区,105.1775,37.5253,105.1775,37.5253
640521,640500,中卫市,640521,中宁,105.675784,37.489736,53705,53705,宁夏回族自治区,105.6825,37.4842,105.6825,37.4842
640522,640500,中卫市,640522,海原,105.647323,36.562007,53806,53806,宁夏回族自治区,105.6417,36.5733,105.6417,36.5733
650100,650100,乌鲁木齐市,650100,乌鲁木齐,87.617733,43.792818,51463,51463,新疆维吾尔自治区,87.65,43.7833,87.65,43.7833
650102,650100,乌鲁木齐市,650102,天山,87.620116,43.796428,51463,51463,新疆维吾尔自治区,87.65,43.7833,87.65,43.7833
650103,650100,乌鲁木齐市,650103,沙依巴克,87.596639,43.788872,51463,51463,新疆维吾尔自治区,87.65,43.7833,87.65,43.7833
650104,650100,乌鲁木齐市,650104,新市区,87.560653,43.870882,51463,51463,新疆维吾尔自治区,87.65,43.7833,87.65,43.7833
650105,650100,乌鲁木齐市,650105,水磨沟,87.613093,43.816747,51463,51463,新疆维吾尔自治区,87.65,43.7833,87.65,43.7833
650106,650100,乌鲁木齐市,650106,头屯河,87.425823,43.876053,51368,51368,新疆维吾尔自治区,87.3167,44.1167,87.3167,44.1167
650107,650100,乌鲁木齐市,650107,达坂城,88.30994,43.36181,51477,51477,新疆维吾尔自治区,88.3167,43.35,88.3167,43.35
650109,650100,乌鲁木齐市,650109,米东,87.691801,43.960982,51377,51377,新疆维吾尔自治区,87.9167,44.1667,87.9167,44.1667
650121,650100,乌鲁木齐市,650121,乌鲁木齐县,87.505603,43.982546,51463,51463,新疆维吾尔自治区,87.65,43.7833,87.65,43.7833
650200,650200,克拉玛依市,650200,克拉玛依,84.873946,45.595886,51243,51243,新疆维吾尔自治区,84.8592,45.6258,84.8592,45.6258
650202,650200,克拉玛依市,650202,独山子,84.882267,44.327207,51346,51346,新疆维吾尔自治区,84.6667,44.4333,84.6667,44.4333
650203,650200,克拉玛依市,650203,克拉玛依区,84.866222,45.5966242,51243,51243,新疆维吾尔自治区,84.8592,45.6258,84.8592,45.6258
650204,650200,克拉玛依市,650204,白碱滩,85.129882,45.689021,51243,51243,新疆维吾尔自治区,84.8592,45.6258,84.8592,45.6258
650205,650200,克拉玛依市,650205,乌尔禾,85.697767,46.08776,51243,51243,新疆维吾尔自治区,84.8592,45.6258,84.8592,45.6258
650400,650400,吐鲁番市,650400,吐鲁番,89.184078,42.947613,51573,51573,新疆维吾尔自治区,89.2333,42.95,89.2333,42.95
650402,650400,吐鲁番市,650402,高昌,89.182324,42.947627,51573,51573,新疆维吾尔自治区,89.2333,42.95,89.2333,42.95
650421,650400,吐鲁番市,650421,鄯善,90.212692,42.865503,51581,51581,新疆维吾尔自治区,90.2333,42.85,90.2333,42.85
650422,650400,吐鲁番市,650422,托克逊,88.655771,42.793536,51571,51571,新疆维吾尔自治区,88.6,42.7667,88.6,42.7667
650500,650500,哈密市,650500,哈密,93.51316,42.833248,52203,52203,新疆维吾尔自治区,93.5167,42.8167,93.5167,42.8167
650502,650500,哈密市,650502,伊州,93.509174,42.833888,52203,52203,新疆维吾尔自治区,93.5167,42.8167,93.5167,42.8167
650521,650500,哈密市,650521,巴里坤,93.021795,43.599032,52101,52101,新疆维吾尔自治区,93.05,43.6,93.05,43.6
650522,650500,哈密市,650522,伊吾,94.692773,43.252012,52118,52118,新疆维吾尔自治区,94.7,43.2667,94.7,43.2667
652300,652300,昌吉回族自治州,652300,昌吉,87.304012,44.014577,51368,895522,新疆维吾尔自治区,87.3167,44.1167,87.4333,44.0167
652301,652300,昌吉回族自治州,652301,昌吉市,87.304012,44.014577,51368,895522,新疆维吾尔自治区,87.3167,44.1167,87.4333,44.0167
652302,652300,昌吉回族自治州,652302,阜康,87.98384,44.152153,51377,51377,新疆维吾尔自治区,87.9167,44.1667,87.9167,44.1667
652323,652300,昌吉回族自治州,652323,呼图壁,86.888613,44.189342,51367,51367,新疆维吾尔自治区,86.85,44.1667,86.85,44.1667
652324,652300,昌吉回族自治州,652324,玛纳斯,86.217687,44.305625,51359,51359,新疆维吾尔自治区,86.2,44.3167,86.2,44.3167
652325,652300,昌吉回族自治州,652325,奇台,89.591437,44.021996,51379,51379,新疆维吾尔自治区,89.5667,44.0167,89.5667,44.0167
652327,652300,昌吉回族自治州,652327,吉木萨尔,89.181288,43.997162,51378,51378,新疆维吾尔自治区,89.1667,44,89.1667,44
652328,652300,昌吉回族自治州,652328,木垒,90.282833,43.832442,51482,51482,新疆维吾尔自治区,90.2833,43.8333,90.2833,43.8333
652700,652700,博尔塔拉蒙古自治州,652700,博尔塔拉,82.074778,44.903258,51238,51238,新疆维吾尔自治区,82.0667,44.9,82.0667,44.9
652701,652700,博尔塔拉蒙古自治州,652701,博乐,82.072237,44.903087,51238,51238,新疆维吾尔自治区,82.0667,44.9,82.0667,44.9
652702,652700,博尔塔拉蒙古自治州,652702,阿拉山口,82.569389,45.16777,51232,51232,新疆维吾尔自治区,82.55,45.1833,82.55,45.1833
652722,652700,博尔塔拉蒙古自治州,652722,精河,82.892938,44.605645,51334,51334,新疆维吾尔自治区,82.8167,44.5667,82.8167,44.5667
652723,652700,博尔塔拉蒙古自治州,652723,温泉,81.03099,44.973751,51330,51330,新疆维吾尔自治区,81.0167,44.9667,81.0167,44.9667
652800,652800,巴音郭楞蒙古自治州,652800,巴音郭楞,86.150969,41.768552,51656,51656,新疆维吾尔自治区,85.8167,41.7333,85.8167,41.7333
652801,652800,巴音郭楞蒙古自治州,652801,库尔勒,86.145948,41.763122,51656,898329,新疆维吾尔自治区,85.8167,41.7333,86.1333,41.75
652822,652800,巴音郭楞蒙古自治州,652822,轮台,84.248542,41.781266,51642,51642,新疆维吾尔自治区,84.2667,41.8167,84.2667,41.8167
652823,652800,巴音郭楞蒙古自治州,652823,尉犁,86.263412,41.337428,51655,51655,新疆维吾尔自治区,86.2667,41.35,86.2667,41.35
652824,652800,巴音郭楞蒙古自治州,652824,若羌,88.168807,39.023807,51777,51777,新疆维吾尔自治区,88.1833,39.0236,88.1833,39.0236
652825,652800,巴音郭楞蒙古自治州,652825,且末,85.532629,38.138562,51855,51855,新疆维吾尔自治区,85.55,38.15,85.55,38.15
652826,652800,巴音郭楞蒙古自治州,652826,焉耆,86.5698,42.064349,51567,51567,新疆维吾尔自治区,86.6,42.05,86.6,42.05
652827,652800,巴音郭楞蒙古自治州,652827,和静,86.391067,42.31716,51559,51559,新疆维吾尔自治区,86.3667,42.3333,86.3667,42.3333
652828,652800,巴音郭楞蒙古自治州,652828,和硕,86.864947,42.268863,51568,51568,新疆维吾尔自治区,86.85,42.2667,86.85,42.2667
652829,652800,巴音郭楞蒙古自治州,652829,博湖,86.631576,41.980166,51663,51663,新疆维吾尔自治区,86.7333,41.9,86.7333,41.9
652900,652900,阿克苏地区,652900,阿克苏,80.265068,41.170712,51628,51628,新疆维吾尔自治区,80.3833,41.1167,80.3833,41.1167
652901,652900,阿克苏地区,652901,阿克苏市,80.265068,41.170712,51628,51628,新疆维吾尔自治区,80.3833,41.1167,80.3833,41.1167
